Project,subject_id,Hemisphere,Surface Type,Hausdorff Distance,ASSD,Chamfer Distance,Self-Intersection C_mwrm,Total Triangles C_mwrm,Colored CA VTK Path
deepcsr,211720,rh,white,6.091063127532512,0.5359592085496361,1.0719184170992722,0,423986,deepcsr_211720_CA_rh_white_distanceMesh.vtk
deepcsr,250427,rh,pial,11.296945798017493,1.0420195479760053,2.0840390959520105,0,357029,deepcsr_250427_CA_rh_pial_distanceMesh.vtk
deepcsr,224022,rh,white,6.768091179512874,0.46862214591646956,0.9372442918329391,0,374122,deepcsr_224022_CA_rh_white_distanceMesh.vtk
deepcsr,217126,rh,white,6.523980095567085,0.5157660416653288,1.0315320833306576,0,379902,deepcsr_217126_CA_rh_white_distanceMesh.vtk
deepcsr,217429,rh,white,5.88154788007384,0.48443559359232785,0.9688711871846557,0,394487,deepcsr_217429_CA_rh_white_distanceMesh.vtk
deepcsr,212823,rh,white,5.536150946181428,0.5007868280002826,1.0015736560005652,0,387668,deepcsr_212823_CA_rh_white_distanceMesh.vtk
deepcsr,212116,rh,white,4.666644201772853,0.45214172030790223,0.9042834406158045,0,407010,deepcsr_212116_CA_rh_white_distanceMesh.vtk
deepcsr,214524,rh,white,8.75179006567343,0.5149584882083178,1.0299169764166356,0,392654,deepcsr_214524_CA_rh_white_distanceMesh.vtk
deepcsr,214423,rh,white,8.67892252727753,0.5366245721361418,1.0732491442722836,0,434783,deepcsr_214423_CA_rh_white_distanceMesh.vtk
deepcsr,211215,rh,white,6.411013988346508,0.48462067136836395,0.9692413427367279,0,428506,deepcsr_211215_CA_rh_white_distanceMesh.vtk
deepcsr,231928,rh,white,10.506322322215102,0.5320955203244027,1.0641910406488053,0,397819,deepcsr_231928_CA_rh_white_distanceMesh.vtk
deepcsr,214625,rh,white,8.069846533558824,0.48503479685367795,0.9700695937073559,0,403224,deepcsr_214625_CA_rh_white_distanceMesh.vtk
deepcsr,214726,rh,white,5.944813674881317,0.47082966282652694,0.9416593256530539,0,392641,deepcsr_214726_CA_rh_white_distanceMesh.vtk
deepcsr,227432,rh,white,6.687999927533027,0.543516353237059,1.087032706474118,0,362228,deepcsr_227432_CA_rh_white_distanceMesh.vtk
deepcsr,237334,rh,white,6.023371755775098,0.46225121111925593,0.9245024222385119,0,379202,deepcsr_237334_CA_rh_white_distanceMesh.vtk
deepcsr,236130,rh,white,6.587896297223221,0.47465490987384273,0.9493098197476855,0,410721,deepcsr_236130_CA_rh_white_distanceMesh.vtk
deepcsr,233326,rh,white,7.389888838719584,0.502889028562491,1.005778057124982,0,405905,deepcsr_233326_CA_rh_white_distanceMesh.vtk
